SpecificConductivity,SampleID,Ablabesmyia,Acentrella,Acerpenna,Acroneuria,Agapetus,Allocapnia,Alloperla,Ameletus,Amphinemura,Anopheles,Antocha,Asellus,Atherix,Atrichopogon,Baetis,Baetisca,Bezzia,Boyeria,Brachypremna,Brillia,Caecidotea,Caenis,Cambarus,Cardiocladius,Centroptilum,Ceratopsyche,Chaetocladius,Chelifera,Cheumatopsyche,Chimarra,Chrysops,Cinygmula,Cladotanytarsus,Clinocera,Clioperla,Conchapelopia,Cordulegaster,Corydalus,Corynoneura,Crangonyx,Cricotopus,Cryptochironomus,Cultus,Dasyhelea,Demicryptochironomus,Diamesa,Dicranota,Dicrotendipes,Diphetor,Diplectrona,Diplocladius,Diploperla,Dixa,Dolophilodes,Drunella,Dubiraphia,Eccoptura,Ectopria,Epeorus,Ephemera,Ephemerella,Eukiefferiella,Eurylophella,Gammarus,Glossosoma,Goera,Haploperla,Heleniella,Helichus,Hemerodromia,Heptagenia,Hexatoma,Hydroporus,Hydropsyche,Hydroptila,Isonychia,Isoperla,Krenopelopia,Krenosmittia,Lanthus,Larsia,Lepidostoma,Leptophlebia,Leucrocuta,Leuctra,Limnophila,Limnophyes,Limonia,Lirceus,Lype,Maccaffertium,Macronychus,Malirekus,Microcylloepus,Micropsectra,Microtendipes,Microvelia,Molophilus,Natarsia,Neophylax,Neureclipsis,Nigronia,Nilotanypus,Nixe,Ochrotrichia,Optioservus,Orconectes,Ormosia,Orthocladius,Oulimnius,Pagastia,Paracapnia,Parachaetocladius,Paracladopelma,Paragnetina,Parakiefferiella,Paraleptophlebia,Parametriocnemus,Paraphaenocladius,Paratanytarsus,Peltoperla,Perlesta,Phaenopsectra,Physella,Pisidium,Platysmittia,Plauditus,Polycentropus,Polypedilum,Potthastia,Procladius,Procloeon,Promoresia,Prosimulium,Prostoia,Psephenus,Pseudochironomus,Pseudolimnophila,Pseudorthocladius,Psilometriocnemus,Psychomyia,Pteronarcys,Pycnopsyche,Remenus,Rhagovelia,Rheocricotopus,Rheopelopia,Rheotanytarsus,Rhyacophila,Serratella,Sialis,Simulium,Stempellina,Stempellinella,Stenacron,Stenelmis,Stenonema,Strophopteryx,Stylogomphus,Sublettea,Sweltsa,Tabanus,Taeniopteryx,Tallaperla,Tanytarsus,Thienemanniella,Thienemannimyia,Timpanoga,Tipula,Tribelos,Tvetenia,Utaperla,Wormaldia,Yugus,Zavrelia,Zavrelimyia
94,27230,0,0.005319149,0,0.021276596,0,0,0,0,0,0,0,0,0.154255319,0,0.005319149,0,0,0,0,0,0,0,0,0,0,0.053191489,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319149,0.005319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0,0,0,0.005319149,0,0,0.026595745,0,0.010638298,0,0,0,0,0,0.042553191,0,0,0,0.090425532,0,0,0,0.010638298,0,0,0,0,0,0,0,0.005319149,0,0,0,0,0,0,0,0,0,0.005319149,0.021276596,0,0,0,0,0,0,0.085106383,0,0,0,0,0,0,0,0,0,0,0,0.026595745,0.005319149,0,0,0.031914894,0,0,0,0.042553191,0,0,0,0,0,0,0,0,0.005319149,0,0.010638298,0,0,0,0,0,0,0,0,0
161,27249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0.018957346,0,0,0,0,0,0,0.132701422,0,0,0,0,0,0,0,0,0.009478673,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0.028436019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298578199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042654028,0.009478673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075829384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0.004739336,0.146919431,0,0,0,0,0,0,0,0,0.009478673,0,0.004739336,0,0,0,0,0,0,0,0,0
114,27251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010050251,0,0,0,0,0.427135678,0,0,0,0,0,0,0,0,0,0,0,0.010050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010050251,0,0,0,0.075376884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005025126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035175879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316582915,0,0,0,0.010050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005025126,0,0,0,0,0.010050251,0,0,0,0,0
3884,27256,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0.015384615,0.005128205,0,0,0,0.102564103,0,0,0.215384615,0.025641026,0,0,0,0,0,0,0,0.01025641,0,0,0.025641026,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184615385,0,0,0,0,0,0,0,0,0.123076923,0.01025641,0,0,0,0,0,0,0,0,0,0
4884,27258,0,0,0,0,0,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041474654,0,0,0.294930876,0.01843318,0,0,0,0,0,0,0,0.023041475,0,0,0.004608295,0,0,0,0,0,0.01843318,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921659,0,0.00921659,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152073733,0,0,0,0,0,0,0,0,0,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0.013824885,0,0,0,0,0,0,0,0,0,0.01843318,0,0.004608295,0,0,0,0,0,0,0,0.152073733,0,0,0,0,0,0,0,0,0.041474654,0,0.01843318,0,0,0,0,0,0,0,0,0.004608295
1177,27260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027522936,0,0,0,0,0,0,0.077981651,0,0,0,0.004587156,0,0,0.155963303,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018348624,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0.013761468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0.004587156,0.036697248,0,0,0,0.004587156,0,0,0,0,0.032110092,0.004587156,0,0,0,0,0,0,0,0,0,0
1017,27261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081818182,0,0,0,0,0,0,0.009090909,0,0,0,0.05,0,0,0.440909091,0.022727273,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0.004545455,0,0.004545455,0,0.013636364,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0.122727273,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0.031818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086363636,0,0,0,0,0,0,0.013636364,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0.063636364,0,0,0,0,0,0,0,0,0.009090909,0.004545455,0.004545455,0,0,0,0,0,0,0,0,0
1476,27265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0.060606061,0,0,0,0.003787879,0,0,0.128787879,0.299242424,0,0,0,0,0,0,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0.003787879,0.003787879,0.037878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0,0.003787879,0,0,0.022727273,0.003787879,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0.026515152,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787879,0,0,0.003787879,0.109848485,0.003787879,0,0,0,0,0,0,0,0.109848485,0.015151515,0.003787879,0,0,0,0,0,0,0,0,0
526,27267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.004166667,0,0,0,0,0,0,0,0.004166667,0,0,0.179166667,0.004166667,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.116666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.175,0,0,0,0,0,0,0,0,0,0.008333333,0.0375,0,0,0,0,0,0,0,0,0
1171,27269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0.005181347,0,0,0,0.279792746,0,0,0.067357513,0.005181347,0,0,0,0,0,0,0,0,0,0.020725389,0.025906736,0,0,0,0,0,0,0.005181347,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725389,0,0.051813472,0,0,0,0,0,0,0,0.041450777,0,0,0,0.015544041,0,0,0,0,0.347150259,0.005181347,0,0,0,0,0.010362694,0,0,0,0,0
1075,27271,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0.086124402,0,0,0,0,0,0,0.004784689,0,0,0,0.129186603,0,0,0.377990431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023923445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014354067,0,0,0,0,0,0,0,0,0,0.014354067,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019138756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0.028708134,0,0,0,0.014354067,0,0,0,0,0.033492823,0.004784689,0,0,0,0,0,0,0,0,0,0
1100,27272,0,0,0,0,0,0,0,0,0,0,0.005076142,0,0.005076142,0,0,0,0,0,0,0,0,0.010152284,0,0,0,0.07106599,0,0,0.203045685,0,0,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0.035532995,0,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0.030456853,0,0,0,0,0,0,0,0,0,0.005076142,0.060913706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020304569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020304569,0,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010152284,0.192893401,0,0,0,0,0,0,0,0,0.010152284,0,0,0,0,0,0,0,0,0,0,0
1289,27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381642512,0,0,0.314009662,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024154589,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0,0.004830918,0,0,0,0.178743961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,27274,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0.087719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175439,0,0,0,0,0.087719298,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0
1338,27276,0,0,0,0,0,0,0,0,0,0,0.025510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.178571429,0.005102041,0,0,0,0,0,0,0,0,0,0,0.030612245,0.005102041,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102040816,0.051020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0.010204082,0,0.010204082,0,0.025510204,0,0,0,0,0,0,0,0,0.163265306,0.010204082,0,0,0,0,0,0,0,0,0,0
1402,27277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0.077669903,0,0,0.024271845,0,0,0,0,0,0,0,0,0,0,0,0.029126214,0,0,0,0,0,0,0.024271845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048543689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0.004854369,0.325242718,0,0,0,0,0,0,0,0,0.203883495,0,0.029126214,0,0,0,0,0,0,0,0,0
1414,27278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058252427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854369,0,0,0,0.004854369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0.446601942,0,0,0,0,0,0,0,0,0.218446602,0.004854369,0,0,0,0,0,0,0,0,0,0
1432,27279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0.02283105,0,0,0,0,0,0,0.242009132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913242,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0.109589041,0,0,0,0.00456621,0,0,0,0,0.456621005,0.00456621,0.00456621,0,0,0,0.00913242,0,0,0,0,0
1381,27280,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0.077272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0.004545455,0,0,0,0,0,0,0,0,0.004545455,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0.118181818,0,0,0,0.009090909,0,0,0,0,0.013636364,0,0,0,0,0,0,0,0,0,0,0
1625,27281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0.023364486,0,0,0,0.028037383,0,0,0.271028037,0.014018692,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0.009345794,0,0,0,0.060747664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056074766,0,0,0,0,0,0,0,0,0,0.397196262,0.004672897,0,0,0,0,0,0,0,0.004672897,0,0,0,0.018691589,0,0,0,0,0,0,0
791,27282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0.006849315,0,0,0,0.006849315,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082191781,0,0,0,0,0,0.006849315,0,0,0,0.438356164,0,0,0,0,0,0,0,0,0.006849315,0,0.095890411,0,0.082191781,0,0,0,0,0,0,0
1485,27285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04784689,0,0,0,0,0,0,0.181818182,0,0,0,0.004784689,0,0,0.086124402,0,0,0,0,0,0,0,0,0.009569378,0,0,0.019138756,0,0,0,0,0,0,0.019138756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0.009569378,0,0,0,0,0,0,0,0,0,0.009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0.291866029,0,0,0,0,0,0,0,0,0.148325359,0.009569378,0.004784689,0,0.004784689,0,0,0,0,0,0,0
680,27288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23046875,0,0,0,0,0,0,0.01953125,0,0,0,0.02734375,0,0,0.1875,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234375,0,0.00390625,0,0.0390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01171875,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0,0.18359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01171875,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08984375,0,0,0,0,0,0.00390625,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0
670,27289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155963303,0,0,0,0.050458716,0,0,0.137614679,0,0,0,0,0,0,0,0,0.004587156,0,0,0.036697248,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073394495,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073394495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0.004587156,0,0,0,0,0.004587156,0,0,0.064220183,0,0,0,0,0,0,0,0,0.137614679,0,0.009174312,0,0,0,0,0,0,0,0,0
1129,27290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0,0.039800995,0,0,0,0.004975124,0,0,0.099502488,0,0,0,0,0,0,0,0,0.034825871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950249,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0.009950249,0,0,0,0,0,0.029850746,0.014925373,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0.039800995,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0.179104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044776119,0,0.039800995,0,0,0,0,0,0,0.004975124,0.054726368,0,0,0,0,0,0,0,0,0.194029851,0,0.034825871,0,0,0,0,0,0,0,0,0
617,27292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079069767,0,0,0,0,0,0,0,0,0,0,0.013953488,0,0,0.153488372,0.08372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0.03255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079069767,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0,0,0,0,0,0.060465116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0,0.004651163,0.08372093,0,0,0,0,0,0,0,0,0.013953488,0,0.009302326,0,0,0,0,0,0,0,0.004651163,0
548,27294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02690583,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0,0.121076233,0.013452915,0,0,0,0,0,0,0,0.013452915,0,0,0.004484305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02690583,0,0.00896861,0,0.156950673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381165919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062780269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067264574,0,0,0,0,0,0,0.004484305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080717489,0.004484305,0,0,0,0,0,0,0,0.00896861,0.004484305,0.004484305,0,0.004484305,0,0,0,0,0,0,0
651,27295,0.003787879,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0.071969697,0,0,0,0,0,0,0.007575758,0,0,0,0.003787879,0,0,0.507575758,0.234848485,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0,0.007575758,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0.049242424,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0
391,27298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0.018691589,0,0,0,0.004672897,0,0,0.261682243,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0.004672897,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.018691589,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280373832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023364486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0,0,0,0.03271028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014018692,0,0,0,0,0,0,0.051401869,0.126168224,0.004672897,0,0,0,0,0,0,0,0.028037383,0,0.009345794,0,0.004672897,0,0,0,0,0,0,0
275,27299,0,0,0,0,0,0,0,0,0,0,0.018691589,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098130841,0,0,0,0,0,0,0,0,0,0,0,0.056074766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.191588785,0.014018692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056074766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03271028,0,0,0,0,0,0,0,0,0,0.004672897,0,0.028037383,0,0,0,0,0,0,0,0,0,0,0.004672897,0.004672897,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0.018691589,0,0,0,0.018691589,0.004672897,0,0,0,0,0,0,0,0.009345794,0,0.03271028,0,0.009345794,0,0,0,0,0,0,0
